Race,Lap,Position,Overtaker,Overtaken,Turn,Year,Session,OvertakerNumber,OvertakenNumber,NormalizedPosition,X,Y,CornerAngle,AverageCornerSpeed,SpeedDelta,DistanceDelta,OvertakerDrsState,isOvertakerSoft,isOvertakenSoft,isOvertakerMedium,isOvertakenMedium,isOvertakerHard,isOvertakenHard,isOvertakerWet,isOvertakenWet,isOvertakerIntermediate,isOvertakenIntermediate,OvertakerTyreLife,OvertakenTyreLife,IsOvertakerFreshTyre,IsOvertakenFreshTyre
France,35,8,Sainz,Vandoorne,3,2018,R,55,2,0.4,-9698.041544087078,3189.495312516554,0.427224865053029,215.0,-1.0,675.3130493164062,0,1,1,0,0,0,0,0,0,0,0,0.6666666865348816,0.12820513546466827,1,1
France,35,13,Leclerc,Alonso,7,2018,R,16,14,0.65,-8997.205444523974,3871.434971207833,0.8801229510305688,264.0,-0.8333282470703125,83.23750305175781,0,1,1,0,0,0,0,0,0,0,0,0.8181818127632141,0.24444444477558136,1,1
France,37,9,Magnussen,Vandoorne,10,2018,R,20,2,0.45,9433.774740424826,-2630.987220051376,0.8829184982546391,303.0,-6.166656494140625,22.09027862548828,0,1,1,0,0,0,0,0,0,0,0,0.6399999856948853,0.07692307978868484,1,1
France,38,11,Leclerc,Hartley,3,2018,R,16,28,0.55,-9698.041544087078,3189.495312516554,0.427224865053029,215.0,-20.0,91.44388580322266,0,1,1,0,0,0,0,0,0,0,0,0.6818181872367859,0.0,1,1
France,39,4,Raikkonen,Vettel,10,2018,R,7,5,0.2,9433.774740424826,-2630.987220051376,0.8829184982546391,303.0,-0.070831298828125,37.61722183227539,0,1,1,0,0,0,0,0,0,0,0,0.7368420958518982,0.025641025975346565,1,1
France,41,13,Vandoorne,Stroll,11,2018,R,2,18,0.65,8822.546802013514,-6915.538493025753,0.2693231807656722,186.2666666666667,-5.399993896484375,103.54083251953125,0,1,1,0,0,0,0,0,0,0,0,0.9166666865348816,0.1666666716337204,1,1
France,45,12,Vandoorne,Alonso,10,2018,R,2,14,0.6,9433.774740424826,-2630.987220051376,0.8829184982546391,303.0,-3.192474365234375,144.91888427734375,0,1,1,0,0,0,0,0,0,0,0,0.5833333134651184,0.02222222276031971,1,1
France,47,3,Raikkonen,Ricciardo,11,2018,R,7,3,0.15,8822.546802013514,-6915.538493025753,0.2693231807656722,186.2666666666667,-7.0,57.59416580200195,0,1,1,0,0,0,0,0,0,0,0,0.31578946113586426,0.23999999463558197,1,1
France,48,13,Ericsson,Stroll,14,2018,R,9,18,0.65,4513.234731927232,-2980.1445102808757,0.730723949079795,213.0,-19.800003051757812,54.04472351074219,0,1,1,0,0,0,0,0,0,0,0,0.23529411852359772,0.02083333395421505,1,1
France,48,15,Hartley,Sirotkin,1,2018,R,28,35,0.75,-3875.8803543388667,940.6145863310726,0.7785254131142706,239.0,-14.45001220703125,69.375,0,1,1,0,0,0,0,0,0,0,0,0.2857142984867096,0.0784313753247261,1,1
Austria,2,7,Vettel,Magnussen,9,2018,R,5,20,0.35,3669.864501953125,1852.27734375,0.1424753853641265,238.83681771733754,-4.0,35.66388702392578,0,1,1,0,0,0,0,0,0,0,0,0.7142857313156128,0.8518518805503845,0,0
Austria,2,11,Sainz,Stroll,1,2018,R,55,18,0.55,-3063.95654296875,-2208.505859375,0.32161006818677634,143.0,-1.0500030517578125,31.974721908569336,0,1,1,0,0,0,0,0,0,0,0,0.7142857313156128,0.9285714030265808,0,1
Austria,2,15,Sirotkin,Ericsson,8,2018,R,35,9,0.75,-1618.7939453125,1948.8214111328125,0.3000972684168715,267.92499839999994,-5.0,11.867500305175781,0,1,1,0,0,0,0,0,0,0,0,0.95652174949646,0.9772727489471436,1,1
Austria,3,6,Vettel,Grosjean,2,2018,R,5,8,0.3,-6314.69482421875,3218.050048828125,0.09115642009738993,310.0,-0.0,82.33721923828125,0,1,1,0,0,0,0,0,0,0,0,0.6428571343421936,0.6428571343421936,0,0
Austria,16,5,Vettel,Magnussen,3,2018,R,5,20,0.25,-8209.9208984375,5460.17724609375,0.4098293552582759,71.0,-25.0,182.57666015625,0,1,1,0,0,0,0,0,0,0,0,0.9821428656578064,0.3333333432674408,1,0
Austria,20,3,Ricciardo,Raikkonen,2,2018,R,3,7,0.15,-6314.69482421875,3218.050048828125,0.09115642009738993,310.0,-9.0,207.6377716064453,0,1,1,0,0,0,0,0,0,0,0,0.782608687877655,0.9107142686843872,1,1
Austria,28,14,Leclerc,Stroll,6,2018,R,16,18,0.7,-4632.14404296875,3322.6875,0.10979163300399454,186.0,-14.10394287109375,34.296390533447266,0,1,1,0,0,0,0,0,0,0,0,0.7636363506317139,0.7400000095367432,1,1
Austria,32,8,Magnussen,Sainz,10,2018,R,20,55,0.4,4201.1748046875,85.38370513916016,0.025430816609530164,185.0,-8.449996948242188,157.77610778808594,0,1,1,0,0,0,0,0,0,0,0,0.9047619104385376,0.10526315867900848,1,1
Austria,34,9,Perez,Sainz,1,2018,R,11,55,0.45,-3063.95654296875,-2208.505859375,0.32161006818677634,143.0,-0.0,298.5513916015625,0,1,1,0,0,0,0,0,0,0,0,0.8372092843055725,0.0,1,1
Austria,36,14,Alonso,Stroll,2,2018,R,14,18,0.7,-6314.69482421875,3218.050048828125,0.09115642009738993,310.0,-18.5,199.56666564941406,0,1,1,0,0,0,0,0,0,0,0,0.6181818246841431,0.5799999833106995,1,1
Austria,38,2,Raikkonen,Ricciardo,8,2018,R,7,3,0.1,-1618.7939453125,1948.8214111328125,0.3000972684168715,267.92499839999994,-3.3416595458984375,87.5022201538086,0,1,1,0,0,0,0,0,0,0,0,0.5892857313156128,0.0,1,1
Austria,39,3,Vettel,Hamilton,4,2018,R,5,44,0.15,-266.37420654296875,4694.2724609375,0.04521150243178401,109.07142400000001,-14.75,19.3266658782959,0,1,1,0,0,0,0,0,0,0,0,0.5714285969734192,0.48148149251937866,1,1
Austria,61,10,Alonso,Leclerc,1,2018,R,14,16,0.5,-3063.95654296875,-2208.505859375,0.32161006818677634,143.0,-3.882843017578125,50.53889083862305,0,1,1,0,0,0,0,0,0,0,0,0.16363635659217834,0.16363635659217834,1,1
Austria,64,8,Alonso,Gasly,5,2018,R,14,10,0.4,-1473.040283203125,3462.345947265625,0.21013561253121066,243.0,-4.0857086181640625,52.98249816894531,0,1,1,0,0,0,0,0,0,0,0,0.1090909093618393,0.1090909093618393,1,1
Austria,65,9,Leclerc,Gasly,5,2018,R,16,10,0.45,-1473.040283203125,3462.345947265625,0.21013561253121066,243.0,-7.0,32.30611038208008,0,1,1,0,0,0,0,0,0,0,0,0.09090909361839294,0.09090909361839294,1,1
Austria,65,10,Ericsson,Gasly,6,2018,R,9,10,0.5,-4632.14404296875,3322.6875,0.10979163300399454,186.0,-34.06666564941406,8.660277366638184,0,1,1,0,0,0,0,0,0,0,0,0.20000000298023224,0.09090909361839294,1,1
Britain,2,16,Hamilton,Sirotkin,9,2018,R,44,35,0.8,5893.8935546875,12947.2099609375,0.1650152700510254,271.0,28.35833740234375,22.36000061035156,0,1,1,0,0,0,0,0,0,0,0,0.7916666865348816,0.949999988079071,0,1
Britain,3,14,Hamilton,Ericsson,15,2018,R,44,9,0.7,2398.9521484375,-4099.2412109375,0.226331705406676,205.0669455887677,-1.0,64.19916534423828,0,1,1,0,0,0,0,0,0,0,0,0.75,0.9130434989929199,0,1
Britain,5,11,Hamilton,Alonso,18,2018,R,44,14,0.55,-2309.334228515625,-105.71966552734375,0.4960140199690238,227.0,-2.0,45.2488899230957,0,1,1,0,0,0,0,0,0,0,0,0.6666666865348816,0.875,0,1
Britain,6,10,Hamilton,Magnussen,15,2018,R,44,20,0.5,2398.9521484375,-4099.2412109375,0.226331705406676,205.0669455887677,-9.0,99.56777954101562,0,1,1,0,0,0,0,0,0,0,0,0.625,0.6666666865348816,0,0
Britain,8,8,Hamilton,Ocon,16,2018,R,44,31,0.4,-620.4287109375,-993.7661743164062,0.1703587767323353,112.0,-22.0,20.33305549621582,0,1,1,0,0,0,0,0,0,0,0,0.5416666865348816,0.4444444477558136,0,0
Britain,9,7,Hamilton,Leclerc,18,2018,R,44,16,0.35,-2309.334228515625,-105.71966552734375,0.4960140199690238,227.0,-12.0,69.82333374023438,0,1,1,0,0,0,0,0,0,0,0,0.5,0.23529411852359772,0,0
Britain,10,6,Hamilton,Hulkenberg,4,2018,R,44,27,0.3,5802.7041015625,4733.5244140625,0.2107331257936999,80.03980350426727,-3.1624984741210938,738.8922119140625,0,1,0,0,1,0,0,0,0,0,0,0.4583333432674408,0.5263158082962036,0,1
Britain,14,10,Raikkonen,Magnussen,16,2018,R,7,20,0.5,-620.4287109375,-993.7661743164062,0.1703587767323353,112.0,-13.076553344726562,83.89277648925781,0,0,1,1,0,0,0,0,0,0,0,0.949999988079071,0.3333333432674408,1,0
Britain,15,9,Raikkonen,Sainz,10,2018,R,7,55,0.45,7295.830078125,7780.4658203125,0.44259090223469477,297.0,-9.350006103515625,107.45388793945312,0,0,0,1,1,0,0,0,0,0,0,0.8999999761581421,0.125,1,1
Britain,16,8,Raikkonen,Ocon,16,2018,R,7,31,0.4,-620.4287109375,-993.7661743164062,0.1703587767323353,112.0,-4.0,66.23777770996094,0,0,1,1,0,0,0,0,0,0,0,0.8500000238418579,0.0,1,0
Britain,17,6,Raikkonen,Hulkenberg,14,2018,R,7,27,0.3,6806.81005859375,3146.68896484375,0.3656276682366059,258.0,-4.2541656494140625,1012.270263671875,0,0,0,1,1,0,0,0,0,0,0,0.800000011920929,0.15789473056793213,1,1
Britain,17,7,Raikkonen,Leclerc,9,2018,R,7,16,0.35,5893.8935546875,12947.2099609375,0.16501527005102545,271.0,-10.975006103515625,49.62444305419922,0,0,1,1,0,0,0,0,0,0,0,0.800000011920929,-0.23529411852359772,1,0
Britain,38,4,Raikkonen,Verstappen,1,2018,R,7,33,0.2,1192.50830078125,4503.826171875,0.273583122647715,294.7416672,-15.882080078125,33.91722106933594,0,1,1,0,0,0,0,0,0,0,0,0.8387096524238586,0.8333333134651184,1,1
Britain,38,4,Verstappen,Raikkonen,14,2018,R,33,7,0.2,6806.81005859375,3146.68896484375,0.3656276682366059,258.0,-0.0,73.53916931152344,0,1,1,0,0,0,0,0,0,0,0,0.8333333134651184,0.8387096524238586,1,1
Britain,41,9,Alonso,Magnussen,5,2018,R,14,20,0.45,6232.291015625,6458.9794921875,0.053068695122422724,239.0,-48.02082824707031,50.543609619140625,0,1,0,0,1,0,0,0,0,0,0,0.65625,0.40740740299224854,0,1
Britain,41,11,Perez,Gasly,10,2018,R,11,10,0.55,7295.830078125,7780.4658203125,0.44259090223469477,297.0,-13.25,26.83305549621582,0,1,1,0,0,0,0,0,0,0,0,0.625,0.692307710647583,0,0
Britain,43,4,Raikkonen,Verstappen,3,2018,R,7,33,0.2,4845.322265625,5895.13037109375,0.2729320699878197,106.0,-1.3541641235351562,19.2902774810791,0,1,1,0,0,0,0,0,0,0,0,0.6774193644523621,0.6666666865348816,1,1
Britain,47,1,Vettel,Bottas,11,2018,R,5,77,0.05,7534.9931640625,6906.171875,0.0020891892306974906,283.61666986666665,-1.525604248046875,82.4638900756836,0,1,0,0,1,0,0,0,0,0,0,0.6216216087341309,0.16129031777381897,1,1
Britain,48,2,Hamilton,Bottas,3,2018,R,44,77,0.1,4845.322265625,5895.13037109375,0.2729320699878197,106.0,-3.4333343505859375,58.328609466552734,0,0,0,1,1,0,0,0,0,0,0,0.14814814925193787,0.12903225421905518,1,1
Britain,49,3,Raikkonen,Bottas,17,2018,R,7,77,0.15,-1438.0526123046875,-1146.76318359375,0.22184899137455238,132.0,-0.0666656494140625,86.54000091552734,0,1,0,0,1,0,0,0,0,0,0,0.4838709533214569,0.09677419066429138,1,1
Germany,2,12,Hamilton,Ocon,4,2018,R,44,31,0.6,2172.6997447917183,3518.12533159815,0.3927039122303687,224.5624992,-0.2857208251953125,33.307220458984375,0,1,1,0,0,0,0,0,0,0,0,0.9756097793579102,0.9583333134651184,1,1
Germany,3,11,Hamilton,Alonso,4,2018,R,44,14,0.55,2172.6997447917183,3518.12533159815,0.3927039122303687,224.5624992,-12.134323120117188,33.02972412109375,0,1,1,0,0,0,0,0,0,0,0,0.9512194991111755,0.9583333134651184,1,1
Germany,3,14,Ericsson,Sirotkin,16,2018,R,9,35,0.7,1802.3425338235716,-3786.315188363221,0.08232748245171242,175.0,-2.564849853515625,68.61055755615234,0,1,1,0,0,0,0,0,0,0,0,0.9459459185600281,0.9259259104728699,1,1
Germany,3,18,Ricciardo,Gasly,10,2018,R,3,10,0.9,6653.806259589897,-543.3895694106819,0.018877865810707106,220.0,-5.0370635986328125,21.851390838623047,0,0,1,1,0,0,0,0,0,0,0,0.9259259104728699,0.9523809552192688,1,1
Germany,4,10,Hamilton,Leclerc,7,2018,R,44,16,0.5,8943.470540811726,782.0186059570021,0.24508242673287634,284.3556481725461,-4.0,24.73527717590332,0,1,1,0,0,0,0,0,0,0,0,0.9268292784690857,0.8461538553237915,1,0
Germany,6,9,Hamilton,Sainz,1,2018,R,44,55,0.45,-1899.7612578803382,420.2678596793289,0.4509307488611495,245.0,-3.6750030517578125,64.50360870361328,0,1,1,0,0,0,0,0,0,0,0,0.8780487775802612,0.7333333492279053,1,0
Germany,6,15,Ricciardo,Sirotkin,13,2018,R,3,35,0.75,409.49495552605094,-1031.2063706248023,0.6050927144407178,125.0,-15.0,45.04305648803711,0,0,1,1,0,0,0,0,0,0,0,0.8148148059844971,0.8148148059844971,1,1
Germany,7,7,Perez,Grosjean,1,2018,R,11,8,0.35,-1899.7612578803382,420.2678596793289,0.4509307488611495,245.0,-9.0,73.3125,0,1,1,0,0,0,0,0,0,0,0,0.5714285969734192,0.6875,0,0
Germany,8,8,Hamilton,Grosjean,9,2018,R,44,8,0.4,6369.130006802049,90.11509530806694,0.4279234416953669,207.0,-7.0,48.505001068115234,0,1,1,0,0,0,0,0,0,0,0,0.8292682766914368,0.65625,1,0
Germany,9,7,Hamilton,Perez,2,2018,R,44,11,0.35,1732.5149407515005,4734.318266477525,0.1848033898140844,106.18828527175624,-2.0,32.73055648803711,0,1,1,0,0,0,0,0,0,0,0,0.8048780560493469,0.4761904776096344,1,0
Germany,9,14,Ricciardo,Ericsson,16,2018,R,3,9,0.7,1802.3425338235716,-3786.315188363221,0.08232748245171242,175.0,-1.0,37.211387634277344,0,0,1,1,0,0,0,0,0,0,0,0.7037037014961243,0.7837837934494019,1,1
Germany,10,13,Ricciardo,Ocon,14,2018,R,3,31,0.65,711.4939433850359,-2388.5290837743423,0.3496042604916538,223.14999679999997,-6.25,49.261390686035156,0,0,1,1,0,0,0,0,0,0,0,0.6666666865348816,0.625,1,1
Germany,11,6,Hamilton,Hulkenberg,13,2018,R,44,27,0.3,409.49495552605094,-1031.2063706248023,0.6050927144407178,125.0,-6.468620300292969,32.73666763305664,0,1,1,0,0,0,0,0,0,0,0,0.7560975551605225,0.5517241358757019,1,0
Germany,14,5,Hamilton,Magnussen,4,2018,R,44,20,0.25,2172.6997447917183,3518.12533159815,0.3927039122303687,224.5624992,-12.483322143554688,1122.5350341796875,0,1,1,0,0,0,0,0,0,0,0,0.6829268336296082,0.4516128897666931,1,0
Germany,17,12,Ricciardo,Alonso,4,2018,R,3,14,0.6,2172.6997447917183,3518.12533159815,0.3927039122303687,224.5624992,-12.0,66.37972259521484,0,0,1,1,0,0,0,0,0,0,0,0.40740740299224854,0.6666666865348816,1,1
Germany,17,19,Gasly,Vandoorne,9,2018,R,10,2,0.95,6369.130006802049,90.11509530806694,0.4279234416953669,207.0,-7.0,23.008333206176758,0,1,1,0,0,0,0,0,0,0,0,0.6190476417541504,0.4285714328289032,1,1
Germany,19,10,Ricciardo,Leclerc,13,2018,R,3,16,0.5,409.49495552605094,-1031.2063706248023,0.6050927144407178,125.0,-10.0,35.57555389404297,0,0,1,1,0,0,0,0,0,0,0,0.3333333432674408,0.4615384638309479,1,0
Germany,19,15,Hulkenberg,Sirotkin,3,2018,R,27,35,0.75,2053.7437674414186,4211.359522778759,0.4666811359544416,168.0,-17.066665649414062,239.11138916015625,0,0,1,1,0,0,0,0,0,0,0,0.9696969985961914,0.3333333432674408,1,1
Germany,21,10,Magnussen,Ocon,9,2018,R,20,31,0.5,6369.130006802049,90.11509530806694,0.4279234416953669,207.0,-16.01666259765625,50.29055404663086,0,0,1,1,0,0,0,0,0,0,0,0.9677419066429138,0.1666666716337204,1,1
Germany,21,19,Leclerc,Vandoorne,15,2018,R,16,2,0.95,1316.9696617902528,-2711.2656697998395,0.14931190726928786,216.0,-3.4305419921875,69.80332946777344,0,1,1,0,0,0,0,0,0,0,0,0.95652174949646,0.2857142984867096,1,1
Germany,22,10,Hulkenberg,Ericsson,15,2018,R,27,9,0.5,1316.9696617902528,-2711.2656697998395,0.14931190726928786,216.0,-0.8857574462890625,40.94333267211914,0,0,1,1,0,0,0,0,0,0,0,0.8787878751754761,0.4324324429035187,1,1
Germany,22,11,Hulkenberg,Ocon,7,2018,R,27,31,0.55,8943.470540811726,782.0186059570021,0.24508242673287634,284.3556481725461,-0.491668701171875,1.04277765750885,0,0,1,1,0,0,0,0,0,0,0,0.8787878751754761,0.125,1,1
Germany,22,11,Ericsson,Ocon,14,2018,R,9,31,0.55,711.4939433850359,-2388.5290837743423,0.3496042604916538,223.14999679999997,-0.4749908447265625,48.189998626708984,0,1,1,0,0,0,0,0,0,0,0,0.4324324429035187,0.125,1,1
Germany,22,15,Grosjean,Hartley,3,2018,R,8,28,0.75,2053.7437674414186,4211.359522778759,0.4666811359544416,168.0,-3.8499984741210938,30.37555694580078,0,0,1,1,0,0,0,0,0,0,0,0.9666666388511658,0.2222222238779068,1,1
Germany,22,16,Sainz,Hartley,8,2018,R,55,28,0.8,6354.257760984389,1111.8213397398576,0.32581550891974265,107.70833599999999,-4.368743896484375,2.5324997901916504,0,0,1,1,0,0,0,0,0,0,0,0.9333333373069763,0.2222222238779068,1,1
Germany,22,17,Sainz,Gasly,7,2018,R,55,10,0.85,8943.470540811726,782.0186059570021,0.24508242673287634,284.3556481725461,-1.0,135.95111083984375,0,0,1,1,0,0,0,0,0,0,0,0.9333333373069763,0.5,1,1
Germany,23,13,Grosjean,Stroll,15,2018,R,8,18,0.65,1316.9696617902528,-2711.2656697998395,0.14931190726928786,216.0,-5.4708404541015625,47.8841667175293,0,0,1,1,0,0,0,0,0,0,0,0.9333333373069763,0.1538461595773697,1,1
Germany,23,14,Perez,Stroll,7,2018,R,11,18,0.7,8943.470540811726,782.0186059570021,0.24508242673287634,284.3556481725461,-1.985076904296875,34.80527877807617,0,1,1,0,0,0,0,0,0,0,0,0.9777777791023254,0.1538461595773697,1,1
Germany,23,18,Leclerc,Gasly,3,2018,R,16,10,0.9,2053.7437674414186,4211.359522778759,0.4666811359544416,168.0,-0.037506103515625,65.78194427490234,0,1,1,0,0,0,0,0,0,0,0,0.8695651888847351,0.4761904776096344,1,1
Germany,24,12,Grosjean,Sirotkin,5,2018,R,8,35,0.6,6939.813214488603,1713.2390489771146,0.24462584758151232,292.54999893333326,-21.0,202.49667358398438,0,0,1,1,0,0,0,0,0,0,0,0.8999999761581421,0.14814814925193787,1,1
Germany,24,13,Perez,Sirotkin,9,2018,R,11,35,0.65,6369.130006802049,90.11509530806694,0.4279234416953669,207.0,-13.0,8.744444847106934,0,1,1,0,0,0,0,0,0,0,0,0.9555555582046509,0.14814814925193787,1,1
Germany,24,15,Sainz,Stroll,15,2018,R,55,18,0.75,1316.9696617902528,-2711.2656697998395,0.14931190726928786,216.0,-0.527191162109375,66.76166534423828,0,0,1,1,0,0,0,0,0,0,0,0.8666666746139526,0.11538461595773697,1,1
Germany,24,17,Leclerc,Hartley,7,2018,R,16,28,0.85,8943.470540811726,782.0186059570021,0.24508242673287634,284.3556481725461,-1.481170654296875,29.620555877685547,0,1,1,0,0,0,0,0,0,0,0,0.8260869383811951,0.14814814925193787,1,1
Germany,26,14,Leclerc,Sirotkin,2,2018,R,16,35,0.7,1732.5149407515005,4734.318266477525,0.1848033898140844,106.18828527175624,-0.0,58.02361297607422,0,1,1,0,0,0,0,0,0,0,0,0.739130437374115,0.07407407462596893,1,1
Germany,30,6,Magnussen,Alonso,10,2018,R,20,14,0.3,6653.806259589897,-543.3895694106819,0.018877865810707106,220.0,-20.0,47.641387939453125,0,0,1,1,0,0,0,0,0,0,0,0.6774193644523621,0.3958333432674408,1,1
Germany,30,10,Perez,Ericsson,12,2018,R,11,9,0.5,2955.1479032937477,-3030.0123505697748,0.2671708990601698,235.0,-5.8529815673828125,34.98527908325195,0,1,1,0,0,0,0,0,0,0,0,0.8222222328186035,0.21621622145175934,1,1
Germany,42,14,Ericsson,Gasly,16,2018,R,9,10,0.7,1802.3425338235716,-3786.315188363221,0.08232748245171242,175.0,-8.576797485351562,59.040279388427734,0,1,1,0,0,0,0,0,0,0,0,0.8620689511299133,0.02380952425301075,1,1
Germany,46,18,Vandoorne,Gasly,10,2018,R,2,10,0.9,6653.806259589897,-543.3895694106819,0.018877865810707106,220.0,-55.94999694824219,469.0594482421875,0,0,0,1,0,0,0,0,1,0,0,0.260869562625885,0.0,1,1
Germany,49,6,Hulkenberg,Magnussen,17,2018,R,27,20,0.3,647.7500624493805,-4379.527714066199,0.3023513920354331,188.0,-10.537506103515625,31.361665725708008,0,0,0,1,1,0,0,0,0,0,0,0.06060606241226196,0.06451612710952759,1,1
Germany,50,7,Grosjean,Magnussen,3,2018,R,8,20,0.35,2053.7437674414186,4211.359522778759,0.4666811359544416,168.0,-8.0,9.323055267333984,0,0,0,1,1,0,0,0,0,0,0,0.03333333507180214,0.032258063554763794,1,1
Germany,50,7,Perez,Grosjean,14,2018,R,11,8,0.35,711.4939433850359,-2388.5290837743423,0.3496042604916538,223.14999679999997,-51.368988037109375,230.39027404785156,0,1,0,0,1,0,0,0,0,0,0,0.3777777850627899,0.03333333507180214,1,1
Germany,50,8,Perez,Magnussen,17,2018,R,11,20,0.4,647.7500624493805,-4379.527714066199,0.3023513920354331,188.0,-2.635711669921875,137.0963897705078,0,1,0,0,1,0,0,0,0,0,0,0.3777777850627899,0.032258063554763794,1,1
Germany,51,2,Bottas,Raikkonen,14,2018,R,77,7,0.1,711.4939433850359,-2388.5290837743423,0.3496042604916538,223.14999679999997,-4.703582763671875,15.008610725402832,0,1,1,0,0,0,0,0,0,0,0,0.0416666679084301,0.05128205195069313,1,1
Germany,63,10,Sainz,Hartley,7,2018,R,55,28,0.5,8943.470540811726,782.0186059570021,0.24508242673287634,284.3556481725461,-4.0,46.195556640625,0,1,1,0,0,0,0,0,0,0,0,0.6666666865348816,0.2666666805744171,0,1
Germany,64,8,Grosjean,Ericsson,16,2018,R,8,9,0.4,1802.3425338235716,-3786.315188363221,0.08232748245171242,175.0,-1.0,54.39444351196289,0,1,1,0,0,0,0,0,0,0,0,0.65625,0.1034482792019844,0,1
Hungary,6,13,Ricciardo,Vandoorne,2,2018,R,3,2,0.65,-1739.7655029296875,2279.862060546875,0.13981463357164783,120.81666773333333,-9.287498474121094,17.364166259765625,0,1,1,0,0,0,0,0,0,0,0,0.8837209343910217,0.8717948794364929,1,1
Hungary,7,10,Grosjean,Alonso,13,2018,R,8,14,0.5,-202.31922912597656,920.361572265625,0.4069923576128059,127.0,-12.337501525878906,73.50694274902344,0,1,1,0,0,0,0,0,0,0,0,0.7857142686843872,0.8421052694320679,1,1
Hungary,9,11,Ricciardo,Alonso,2,2018,R,3,14,0.55,-1739.7655029296875,2279.862060546875,0.13981463357164783,120.81666773333333,-11.19403076171875,11.603055953979492,0,1,1,0,0,0,0,0,0,0,0,0.8139534592628479,0.7894737124443054,1,1
Hungary,11,10,Ricciardo,Grosjean,14,2018,R,3,8,0.5,828.6363525390625,-1344.8851318359375,0.13909422348925982,151.2333397333333,-8.0,94.95805358886719,0,1,1,0,0,0,0,0,0,0,0,0.7674418687820435,0.6428571343421936,1,1
Hungary,13,9,Ricciardo,Hulkenberg,8,2018,R,3,27,0.45,2747.3857421875,6726.5771484375,0.3685773244654227,165.81666773333333,-4.4676666259765625,51.88888931274414,0,1,1,0,0,0,0,0,0,0,0,0.7209302186965942,0.4545454680919647,1,1
Hungary,14,8,Ricciardo,Hartley,4,2018,R,3,28,0.4,137.27439880371094,8089.453125,0.44091677364124066,230.0,-25.0,59.46055603027344,0,1,1,0,0,0,0,0,0,0,0,0.6976743936538696,0.43478259444236755,1,1
Hungary,16,7,Ricciardo,Sainz,11,2018,R,3,55,0.35,4508.7236328125,2507.1708984375,0.047189100735729655,223.9500032,-15.0,187.08749389648438,0,1,1,0,0,0,0,0,0,0,0,0.6511628031730652,0.375,1,1
Hungary,17,5,Raikkonen,Magnussen,16,2018,R,7,20,0.25,-6033.7314453125,4029.2685546875,0.4070049196767693,115.0,7.912506103515625,8.174166679382324,0,1,1,0,0,0,0,0,0,0,0,0.9464285969734192,0.4666666686534881,1,1
Hungary,18,3,Bottas,Gasly,10,2018,R,77,10,0.15,3859.828125,4303.83642578125,0.4630352456010322,244.0,-6.3880615234375,126.71055603027344,0,1,1,0,0,0,0,0,0,0,0,0.9454545378684998,0.4516128897666931,1,1
Hungary,21,6,Ricciardo,Magnussen,16,2018,R,3,20,0.3,-2081.064208984375,3944.518310546875,0.0147957900207473,228.45000319999997,11.0,22.6694450378418,0,1,1,0,0,0,0,0,0,0,0,0.5348837375640869,0.3333333432674408,1,1
Hungary,22,4,Raikkonen,Gasly,6,2018,R,7,10,0.2,2399.324462890625,8671.92578125,0.01901093562080374,110.23333973333334,-0.375,39.9305534362793,0,1,1,0,0,0,0,0,0,0,0,0.8571428656578064,0.32258063554763794,1,1
Hungary,25,17,Perez,Ericsson,5,2018,R,11,9,0.85,-20.38125991821289,10382.619140625,0.12544421230004407,147.97500159999998,-5.649993896484375,55.08027648925781,0,1,0,0,1,0,0,0,0,0,0,0.936170220375061,0.6935483813285828,1,1
Hungary,27,5,Ricciardo,Gasly,13,2018,R,3,10,0.25,-202.31922912597656,920.361572265625,0.4069923576128059,127.0,-5.0,102.12694549560547,0,1,1,0,0,0,0,0,0,0,0,0.39534884691238403,0.16129031777381897,1,1
Hungary,30,16,Perez,Stroll,3,2018,R,11,18,0.8,-2081.064208984375,3944.518310546875,0.014795790020747332,228.45000319999994,-5.0,40.031944274902344,0,1,0,0,1,0,0,0,0,0,0,0.8297872543334961,0.3695652186870575,1,1
Hungary,54,13,Hulkenberg,Perez,2,2018,R,27,11,0.65,-1739.7655029296875,2279.862060546875,0.13981463357164783,120.81666773333333,-4.256248474121094,29.44611167907715,0,1,1,0,0,0,0,0,0,0,0,0.7894737124443054,0.3191489279270172,1,1
Hungary,65,2,Vettel,Bottas,11,2018,R,5,77,0.1,4508.7236328125,2507.1708984375,0.047189100735729655,223.9500032,-26.0,204.13722229003906,0,1,1,0,0,0,0,0,0,0,0,0.16129031777381897,0.09090909361839294,1,1
Hungary,70,4,Ricciardo,Bottas,3,2018,R,3,77,0.2,-2081.064208984375,3944.518310546875,0.014795790020747332,228.45000319999994,-14.816665649414062,58.008609771728516,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1,1
Belgium,5,9,Sirotkin,Ericsson,18,2018,R,35,9,0.45,24.782848358154297,-701.6300048828125,0.4381983002557799,96.0,-11.0,1.4069443941116333,0,1,1,0,0,0,0,0,0,0,0,0.782608687877655,0.800000011920929,0,0
